factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
No. of previous surgeries,1,"0,12,24,30",0.0005,5e-05,False,0.004377701351479723,0.0011490016440812768,0.13820269601890078,0.15578571672930874,0.005526702995561,0.21766364985317802,0.5351705117570271,14.683251914431438,19.206236598977544,0.31750686190384914,4.522984684546106
No. of previous surgeries,≥2,"0,12,24,30",0.0005,5e-05,False,0.004377701351479723,0.0011490016440812768,0.13820269601890078,0.15578571672930874,0.005526702995561,0.32429261717326413,0.7053269236316894,14.900632583805077,20.476529538485558,0.38103430645842523,5.575896954680481
No. of previous surgeries,1,"0,12,24,30",0.0005,0.0001,False,0.004392470892975173,0.0011734476539102306,0.1392366060072623,0.15414698215596823,0.005565918546885404,0.23666367038633826,0.5538522311155153,14.90852796314856,19.367044928702242,0.317188560729177,4.458516965553683
No. of previous surgeries,≥2,"0,12,24,30",0.0005,0.0001,False,0.004392470892975173,0.0011734476539102306,0.1392366060072623,0.15414698215596823,0.005565918546885404,0.2476536408010239,0.6487715719493921,14.0066327289244,19.97879843714776,0.40111793114836813,5.9721657082233595
No. of previous surgeries,1,"0,12,24,30",0.0005,0.0005,False,0.004226505124837707,0.0014525040409431346,0.14074721532430978,0.12419159038996458,0.005679009165780842,0.31541586673991634,0.6230776810212173,15.756036689789646,19.941010633007398,0.30766181428130096,4.184973943217752
No. of previous surgeries,≥2,"0,12,24,30",0.0005,0.0005,False,0.004226505124837707,0.0014525040409431346,0.14074721532430978,0.12419159038996458,0.005679009165780842,0.03878670917066829,0.36516680023118014,11.030176644708016,17.587710335751574,0.32638009106051186,6.557533691043558
No. of previous surgeries,1,"0,12,24,30",0.001,1e-05,False,0.004380859863491306,0.001155780946700653,0.1392665454063674,0.15499840971276924,0.005536640810191959,0.21080068879422967,0.5281867188681689,14.539257619002274,19.112944916560235,0.3173860300739393,4.57368729755796
No. of previous surgeries,≥2,"0,12,24,30",0.001,1e-05,False,0.004380859863491306,0.001155780946700653,0.1392665454063674,0.15499840971276924,0.005536640810191959,0.3654182733573087,0.7319222754949399,15.421182654083365,20.73948588762794,0.36650400213763124,5.318303233544574
No. of previous surgeries,1,"0,12,24,30",0.001,5e-05,False,0.004383691857686937,0.0011663709132424174,0.13993853841698412,0.15448603570178931,0.005550062770929355,0.22051063241291358,0.5380294602637394,14.673117811206474,19.20707766409155,0.31751882785082586,4.533959852885076
No. of previous surgeries,≥2,"0,12,24,30",0.001,5e-05,False,0.004383691857686937,0.0011663709132424174,0.13993853841698412,0.15448603570178931,0.005550062770929355,0.32301225871766787,0.7044624807384777,14.873303681848949,20.46328373740252,0.38145022202080986,5.589980055553571
No. of previous surgeries,1,"0,12,24,30",0.001,0.0001,False,0.004393895158086215,0.0011841753986038337,0.14080927066320326,0.1533643422679427,0.005578070556690049,0.2335015191460528,0.5508060854808076,14.851442041644248,19.330179854579356,0.3173045663347548,4.478737812935108
No. of previous surgeries,≥2,"0,12,24,30",0.001,0.0001,False,0.004393895158086215,0.0011841753986038337,0.14080927066320326,0.1533643422679427,0.005578070556690049,0.26959799830237885,0.6660734587321796,14.154916621518831,20.079419690729658,0.39647546042980075,5.924503069210827
No. of previous surgeries,1,"0,12,24,30",0.001,0.0005,False,0.004372078845426795,0.001382165656600531,0.1440050144594467,0.13122111341403997,0.005754244502027326,0.3010788093687455,0.6113062319785665,15.701313502929635,19.89311866832327,0.310227422609821,4.191805165393637
No. of previous surgeries,≥2,"0,12,24,30",0.001,0.0005,False,0.004372078845426795,0.001382165656600531,0.1440050144594467,0.13122111341403997,0.005754244502027326,0.06529811939076019,0.4291596992526963,11.01825114473282,17.86800888300094,0.3638615798619361,6.849757738268119
No. of previous surgeries,1,"0,12,24,30",0.005,1e-05,False,0.004555864899970964,0.0012051529780554217,0.149679164959172,0.1582175034402693,0.005761017878026385,0.22479297766555567,0.5422890832374623,14.435634743753994,19.08738439263835,0.3174961055719066,4.651749648884355
No. of previous surgeries,≥2,"0,12,24,30",0.005,1e-05,False,0.004555864899970964,0.0012051529780554217,0.149679164959172,0.1582175034402693,0.005761017878026385,0.3577912247688792,0.7271519716860984,15.315409941199338,20.687779611281652,0.36936074691721915,5.372369670082314
No. of previous surgeries,1,"0,12,24,30",0.005,5e-05,False,0.004556188894000211,0.0012108109141610018,0.15013773142497466,0.15828667656383066,0.0057669998081612125,0.23059421141321831,0.5479838811547503,14.530053692728774,19.150798263740327,0.31738966974153193,4.620744571011553
No. of previous surgeries,≥2,"0,12,24,30",0.005,5e-05,False,0.004556188894000211,0.0012108109141610018,0.15013773142497466,0.15828667656383066,0.0057669998081612125,0.33181899547912097,0.7103614192017327,14.917051740614378,20.49154039979798,0.3785424237226117,5.5744886591836025
No. of previous surgeries,1,"0,12,24,30",0.005,0.0001,False,0.004561830371206912,0.0012184268952767838,0.15073071910307112,0.15821666611128693,0.005780257266483696,0.23779836754798114,0.5549394217467342,14.647398838536736,19.228802079222497,0.31714105419875305,4.581403240685761
No. of previous surgeries,≥2,"0,12,24,30",0.005,0.0001,False,0.004561830371206912,0.0012184268952767838,0.15073071910307112,0.15821666611128693,0.005780257266483696,0.30079027840549066,0.6890674771516135,14.427359891031326,20.242124528531754,0.3882771987461229,5.814764637500428
