factor,subgroup,breaks,pen_smooth,pen_reg,timevarying_hr,ISE_ctrl,ISE_trt,MAD_ctrl,MAD_trt,ISE_sum,S24_ctrl,S24_trt,RMST24_ctrl,RMST24_trt,dS24,dRMST24
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0001,1e-05,False,0.028871577298202642,0.032986192973616,0.316936580659913,0.4410922480503303,0.06185777027181864,0.21479259939063194,0.1462504384337053,15.894515200186413,14.560342756554412,-0.06854216095692664,-1.334172443632001
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0001,5e-05,False,0.028841517949491968,0.03330860701554035,0.3163830877527886,0.44182788180949717,0.06215012496503232,0.9881148911641437,0.9835180791009103,23.875844664262903,23.82767064271296,-0.00459681206323348,-0.048174021549943546
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0001,5e-05,False,0.028841517949491968,0.03330860701554035,0.3163830877527886,0.44182788180949717,0.06215012496503232,0.2186608724038117,0.14954223889163945,15.930134413999921,14.598057950874685,-0.06911863351217226,-1.3320764631252366
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0001,0.0001,False,0.02880795384372995,0.033652978053828025,0.3160121613395323,0.4425482078014632,0.06246093189755798,0.9790498456113785,0.9709987628587211,23.778291663057686,23.692605434787936,-0.008051082752657424,-0.08568622826975059
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0001,0.0001,False,0.02880795384372995,0.033652978053828025,0.3160121613395323,0.4425482078014632,0.06246093189755798,0.22233344641120878,0.15268429771321598,15.969349039660065,14.639877824020328,-0.0696491486979928,-1.329471215639737
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0001,0.0005,False,0.026741061038012957,0.031765970445659326,0.3029910280608674,0.43641361375810456,0.058507031483672284,1.96528732812951e-08,1.9403132413106012e-11,5.596101562277855,4.596801175045088,-1.9633470148881994e-08,-0.9993003872327675
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0001,0.0005,False,0.026741061038012957,0.031765970445659326,0.3029910280608674,0.43641361375810456,0.058507031483672284,0.5591005657614808,0.4834621030053103,21.897547759249996,21.463102683368934,-0.07563846275617053,-0.4344450758810616
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0005,1e-05,False,0.028810088282069577,0.03326611635708501,0.3132898204280002,0.446070661470227,0.062076204639154586,0.9966768841218757,0.995383864187299,23.96200440769566,23.947208296643698,-0.0012930199345767557,-0.014796111051960992
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0005,1e-05,False,0.028810088282069577,0.03326611635708501,0.3132898204280002,0.446070661470227,0.062076204639154586,0.21094570864734433,0.14296192041837685,15.865658552547494,14.535582575199669,-0.06798378822896747,-1.3300759773478248
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0005,5e-05,False,0.028816374019189264,0.033551614437211205,0.313130702851459,0.4467033593524049,0.06236798845640047,0.9870860673313385,0.9820949558385113,23.860779334749697,23.806789590785016,-0.0049911114928272715,-0.05398974396468148
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0005,5e-05,False,0.028816374019189264,0.033551614437211205,0.313130702851459,0.4467033593524049,0.06236798845640047,0.21463796780560002,0.14609633878666167,15.908403907584555,14.580784880691166,-0.06854162901893834,-1.3276190268933892
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0005,0.0001,False,0.028831044966088196,0.03386293829570403,0.3128130337537313,0.44743466786415437,0.06269398326179224,0.9769254654372952,0.9680713967677542,23.754314558569295,23.65945614114819,-0.008854068669540971,-0.09485841742110424
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0005,0.0001,False,0.028831044966088196,0.03386293829570403,0.3128130337537313,0.44743466786415437,0.06269398326179224,0.2184761150023574,0.14936887309395752,15.951315296285584,14.626111193156351,-0.06910724190839987,-1.3252041031292325
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.0005,0.0005,False,0.02653836352524434,0.03212140992601297,0.299418498058153,0.4344360149646203,0.05865977345125731,4.4601088706320157e-07,1.4879870718699805e-09,5.538541751529773,4.530956546477914,-4.4452289999133157e-07,-1.0075852050518588
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.0005,0.0005,False,0.02653836352524434,0.03212140992601297,0.299418498058153,0.4344360149646203,0.05865977345125731,0.5639229282445619,0.4886801673434034,21.877513398112093,21.43749461909621,-0.0752427609011585,-0.44001877901588315
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.001,1e-05,False,0.02876562851795498,0.03349635657377922,0.3093099040602217,0.4492966051323991,0.062261985091734195,0.9967665198941457,0.9955082984534538,23.962339024207676,23.947672879598475,-0.0012582214406918757,-0.014666144609201126
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.001,1e-05,False,0.02876562851795498,0.03349635657377922,0.3093099040602217,0.4492966051323991,0.062261985091734195,0.20726195156430086,0.13984671868788537,15.844029005032239,14.51743123754665,-0.06741523287641549,-1.3265977674855893
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.001,5e-05,False,0.02880520835540081,0.03376978999068127,0.30900181362404805,0.4500193996447661,0.06257499834608207,0.9864180187118604,0.98117118552041,23.84969494591335,23.791429104420764,-0.005246833191450362,-0.058265841492584514
Baseline performance status (Karnofsky scale),>80,"0,6,12,18,24,30",0.001,5e-05,False,0.02880520835540081,0.03376978999068127,0.30900181362404805,0.4500193996447661,0.06257499834608207,0.2112334987918719,0.1432042432014778,15.889579277619486,14.565410576406803,-0.0680292555903941,-1.3241687012126828
Baseline performance status (Karnofsky scale),<=80,"0,6,12,18,24,30",0.001,0.0001,False,0.028860855116911846,0.03405367412870845,0.3088410980018533,0.4509017004714645,0.0629145292456203,0.975531305471618,0.9661516123642977,23.735338514397466,23.633226395282893,-0.009379693107320342,-0.10211211911457241
